lagoslakeid,summerpud,totalpud,nhd_lat,nhd_long,lake_area_ha,lagosname1,meandepth,maxdepth,state_name,hu12_nlcd2011_pct_11,hu12_nlcd2011_pct_21,hu12_nlcd2011_pct_22,hu12_nlcd2011_pct_23,hu12_nlcd2011_pct_24,hu12_nlcd2011_pct_31,hu12_nlcd2011_pct_41,hu12_nlcd2011_pct_42,hu12_nlcd2011_pct_43,hu12_nlcd2011_pct_52,hu12_nlcd2011_pct_71,hu12_nlcd2011_pct_81,hu12_nlcd2011_pct_82,hu12_nlcd2011_pct_90,hu12_nlcd2011_pct_95
83771,0,0,45.66126,-91.96606,15.62643,,,,Wisconsin,6.8556,5.0223,0.3981,0.0698,0.0401,0.0182,49.8079,1.1294,3.1993,0.0746,0.5838,21.61,3.203,4.1205,3.8675
83798,0,0,44.39183,-89.96486,33.47848,,,,Wisconsin,3.9781,3.3123,1.1201,0.959,0.0521,0.0214,26.1835,5.9448,2.1426,0.7717,3.9616,1.8469,18.1055,18.2476,13.3529
83875,0,0,40.08794,-90.29394,10.62647,,,,Illinois,4.8682,2.5542,2.0464,0.1994,0.0222,0.0044,7.5819,0.0806,0,0,0.0762,0.919,67.4646,13.0475,1.1353
83910,0,0,38.0557,-89.61811,40.16883,,,,Illinois,2.6788,4.4878,5.1451,0.394,0.1392,0.5289,17.5875,0.0194,0,0,10.1216,40.653,17.6865,0.028,0.5303
83946,0,0,46.90777,-95.89219,11.4467,,,,Minnesota,7.5273,5.7298,1.4002,0.8277,0.3759,0.3226,35.3433,1.7651,0.0288,0.3612,3.4254,20.5378,13.2823,1.0934,7.9792
83971,0,0,48.11488,-91.76503,11.9377,,,,Minnesota,13.9552,0.1381,0,0,0,0,3.8138,17.0587,28.1712,6.2405,0.3029,0.0047,0,29.2481,1.0669
83996,0,0,48.34348,-92.65216,5.538878,,,,Minnesota,14.9439,0.1393,0,0,0,0,11.3262,21.0686,28.2695,1.8727,0.038,0,0,18.5225,3.8191
84032,0,0,40.88918,-95.72334,6.249377,,,,Iowa,1.3688,5.006,1.3761,0.0897,0,0,13.3221,0.0103,0,0,15.5667,13.2747,49.7122,0.1599,0.1135
84071,0,0,38.26302,-93.99474,7.045187,,,,Missouri,1.8789,4.468,0.8495,0.1219,0.0305,0.1778,7.6048,0.0102,0.0285,0.2388,0.6117,47.8463,31.9974,3.3888,0.7469
84099,0,0,46.32984,-68.99545,4.097277,,,,Maine,1.7854,0.564,0.0107,0,0,0.449,7.5854,21.0389,45.8799,9.6876,0.3274,0,0,12.4793,0.1924
84120,0,0,45.6632,-69.26141,4.727267,,,,Maine,11.5504,0,0,0,0,1.2074,15.6734,25.5505,24.2858,11.237,1.2325,0,0,8.7272,0.5358
84148,0,0,43.32665,-71.53879,11.23468,,,,New Hampshire,4.5778,5.7739,7.1518,5.5935,1.7487,1.1929,13.5553,13.7499,28.5819,2.9877,0.6757,4.3307,0.9155,7.9761,1.1886
84179,0,1,42.01081,-70.77204,6.961067,,,,Massachusetts,5.4883,12.3125,12.4466,4.5966,1.2858,1.9881,7.5409,25.613,3.0661,0.6613,1.1773,1.2746,5.2067,15.1247,2.2174
84202,1,4,41.16664,-73.69143,69.03522,,,,New York,2.3395,24.5546,7.5485,5.9455,1.5972,0,41.889,5.9942,0.4941,0.3143,1.6285,2.3186,0.058,5.1197,0.1983
84238,0,0,41.09928,-74.3376,5.32761,,,,New Jersey,7.8196,11.6859,3.3592,1.2549,0.2918,1.4969,62.3909,0.1255,1.4516,0.0743,0.1604,0.0787,0.3965,9.1628,0.251
84287,0,0,41.14477,-75.13589,5.471504,,,,Pennsylvania,0.5922,1.0372,0.0033,0,0,0.0877,77.6673,0.2597,1.0041,5.4322,0.5922,0.0513,0.0364,13.1389,0.0976
84324,0,0,47.45979,-91.79382,181.1432,PINE,,,Minnesota,11.431,0,0,0,0,0.0237,3.6576,19.442,8.4126,5.0941,1.0366,0,0,47.7244,3.1782
84355,0,0,46.49868,-86.41029,5.771186,,,,Michigan,5.5055,0.1863,0,0,0,0.1213,67.3609,6.3668,2.4002,0.0875,0.3938,0,0.0213,16.6977,0.8588
84380,0,0,46.16633,-86.73431,60.19355,,,,Michigan,6.2159,2.3904,0.0486,0,0,0.2027,19.3177,7.5149,3.7562,3.9869,4.5296,0,0,45.9961,6.041
84411,0,0,42.13098,-85.79186,35.44197,,,,Michigan,1.8275,3.5713,1.9072,0.0662,0.0064,0.0726,16.0831,0.0702,0.2791,0.118,1.149,13.538,42.4209,18.6562,0.2344
84439,0,0,43.59141,-85.29602,8.666625,,,,Michigan,1.9355,9.3535,3.803,0.1921,0.0088,0.1169,24.7817,3.2139,0.7973,2.2437,5.0197,12.8971,22.0705,11.0128,2.5535
84459,0,0,46.04042,-84.81701,4.173928,,,,Michigan,0.0655,1.1317,0.7915,0.0281,0,0.0058,19.1788,15.612,2.24,0.6126,0.5378,0,0.0316,55.9957,3.7691
84484,0,0,41.06316,-82.75878,15.9449,,,,Ohio,2.9791,11.7948,10.1507,2.3813,2.746,0,18.5054,0,0.2407,0.0836,0.7574,5.7961,44.0279,0.0304,0.5066
84525,0,1,44.12939,-76.10219,36.62194,,,,New York,1.4132,1.8527,2.2447,0.2605,0.0745,0.0615,29.2559,2.8917,0.6985,5.4414,4.62,34.9701,9.6487,5.4968,1.0697
84571,0,0,39.98019,-83.81696,10.32457,,,,Ohio,1.324,19.3621,11.306,3.8579,1.8719,0.0415,17.3802,0.5769,0.0685,0,1.1372,14.2113,27.3995,0,1.4631
84613,0,0,38.36306,-87.28236,4.176302,,,,Indiana,2.5749,3.0649,0.4801,0.6103,0.8189,0.6997,54.5383,6.3296,0,0.1181,3.8066,5.9477,18.5451,0.9293,1.5363
84651,0,0,47.36213,-93.08427,69.48771,,,,Minnesota,9.4178,2.4547,0.7683,0.425,0.0752,19.4821,28.8736,1.2453,6.8508,10.6983,1.6494,0.36,0.0364,14.8902,2.7729
84678,0,0,45.14924,-94.3067,52.87347,ARVILLA,,2.7432,Minnesota,4.4335,1.6552,2.939,0.3125,0.0036,0.0982,7.7349,0.1286,0.0571,5.9351,3.4407,21.8048,47.6395,0.0196,3.7978
84697,0,0,47.43481,-93.45265,25.90921,MIDDLE HANSON,,,Minnesota,24.2208,2.808,0.1395,0.019,0.0028,0.0644,35.0908,5.2316,13.9385,4.9734,0.5429,0.5754,0.1586,9.5489,2.6853
84712,1,1,46.97191,-94.91181,17.51498,,,,Minnesota,20.1194,5.4715,0.4209,0.252,0.083,0.5841,31.7767,11.2107,0.0258,1.2641,1.1224,12.0052,10.0626,0.4209,5.1809
84739,0,0,44.468,-96.30781,5.523703,UNNAMED,,,Minnesota,3.5185,5.2117,0.3931,0.2114,0.0342,0.1376,1.1541,0,0,0.0038,13.1854,14.7934,58.8997,0.0555,2.4017
84758,0,0,46.14866,-93.13253,20.69841,,,,Minnesota,1.4533,3.2415,0.0862,0.0206,0,0.049,28.0611,0.6659,0.8745,3.4795,1.6237,26.0809,2.9448,14.104,17.3151
84790,0,1,46.14944,-91.16779,6.140216,,,,Wisconsin,11.2362,3.9727,0.0813,0,0,0,35.3522,9.0148,20.7023,3.8673,0.6116,1.534,0.1065,13.474,0.0472
84824,0,0,45.30926,-89.11846,4.971782,,,,Wisconsin,6.0933,5.3831,0.1131,0.0176,0.007,0.0429,42.671,1.6572,12.1874,1.0151,0.9477,0.2979,3.3516,22.1142,4.1011
84911,0,0,40.45706,-89.98905,15.14169,,,,Illinois,28.2083,2.9632,2.3281,0.5332,0.169,0.0294,20.782,0,0,0,0.8198,7.9353,17.2268,9.8929,9.112
84951,0,0,46.63959,-95.59121,6.936119,,,,Minnesota,16.4296,5.2339,0.3182,0.026,0,0.127,16.8817,1.4191,0.0335,0.3292,4.7995,14.5632,34.1103,0.9137,4.8152
84967,0,0,47.6604,-96.0409,16.93042,,,,Minnesota,17.5574,5.5376,1.1208,0.1402,0.0292,0,11.8064,0.0456,0,0.0327,3.7829,3.0509,38.7462,3.364,14.786
84988,6,7,47.95101,-91.16106,106.5674,,,,Minnesota,19.6494,0,0,0,0,0,15.4305,15.3886,19.4052,2.1267,0,0,0,27.4449,0.5548
85011,0,0,43.51324,-95.1927,7.899946,,,,Minnesota,1.2319,4.5751,0.7198,0.1513,0,0.0799,0.1353,0,0.5666,0.2866,8.0678,0.9575,76.6366,0.1334,6.4582
85076,0,0,35.71557,-91.35602,12.5572,,,,OUT_OF_COUNTY_STATE,3.1357,3.2764,0.3794,0.0633,0.0049,0.1449,3.3562,1.6272,1.7295,0.014,0.3246,10.9052,56.2397,18.7307,0.0682
85103,0,0,46.13236,-68.86131,24.01331,,,,Maine,0.4264,0.5095,0,0,0,0.141,13.2278,25.0497,50.6803,0.8271,0.1123,0,0,8.519,0.5069
85122,0,0,44.85059,-67.25461,13.92776,,,,Maine,1.2109,0.3489,0.0831,0.0738,0,0,7.1361,24.9672,41.8329,7.7047,1.7905,0.2806,0,11.4296,3.1417
85177,0,0,42.08131,-70.77174,45.55596,,,,Massachusetts,4.1133,13.1388,12.5149,4.4102,1.2054,0.1241,16.393,19.8716,3.3288,0.4059,0.7508,1.0341,1.4607,17.0427,4.2058
85203,0,1,41.34606,-72.89204,6.059704,,,,Connecticut,1.6116,20.4469,24.5859,17.8181,4.9712,0.2693,16.1401,1.1101,0.2429,0.8872,3.081,0.9429,0.0564,4.5276,3.3089
85239,0,0,41.35458,-75.33985,5.3585,,,,Pennsylvania,1.0955,5.4534,0.7249,0.1648,0.0367,0,67.2589,3.709,10.0539,1.0579,0.8188,2.3668,0.596,6.4797,0.1836
85268,0,0,41.41876,-74.66513,15.21543,,,,New York,1.4662,6.5586,2.0422,0.8139,0.1416,0.0406,62.678,2.5171,11.246,0.7431,0.1543,0.9491,4.8187,5.5856,0.245
85300,0,0,41.1643,-76.95498,13.42986,,,,Pennsylvania,1.0663,4.4363,0.0427,0,0.0131,0,53.3387,1.0532,0.9201,0.0723,0.0657,21.0525,17.888,0.0509,0
85321,0,5,47.38324,-92.50714,64.46704,,,,Minnesota,6.392,3.1926,1.1092,0.5872,0.1701,7.2913,9.3999,8.7573,16.1137,4.9532,2.6696,2.1893,0.2148,33.4853,3.4745
85341,0,0,46.22323,-85.26579,8.430261,,,,Michigan,0.0102,0.9387,0.5634,0.0602,0,0.1127,15.0097,3.7793,0.5829,2.3044,2.3637,0.0186,0,66.5461,7.7103
85382,0,0,42.60304,-85.32808,5.516057,,,,Michigan,4.9313,7.133,2.6652,0.7759,0.2381,0.5252,32.3749,0.7185,0.7689,0.5476,0.6106,18.9073,14.5852,14.5754,0.6428
85417,0,0,44.99359,-84.48208,7.650568,,,,Michigan,1.2837,5.1348,2.0716,0.2661,0.0405,0.0582,37.9224,3.0008,1.3658,2.1381,14.4979,1.0976,13.6913,16.4593,0.9719
85433,0,0,44.27452,-84.08304,6.415482,,,,Michigan,2.1692,5.5597,2.7284,0.1673,0.0434,0.0805,22.8259,11.6871,6.534,3.6577,5.4227,13.0602,8.12,16.2463,1.6976
85469,0,0,41.29056,-84.31308,5.326589,,,,Ohio,4.2406,8.4243,11.7599,5.0542,3.0488,4.141,7.1084,0.0854,0,0,1.7939,0.4515,53.0457,0.5329,0.3132
85505,0,0,44.58291,-74.07579,6.287607,CATAMOUNT POND,,,New York,4.0603,1.5477,0.0173,0.0106,0,0.0429,57.6969,18.63,2.59,3.437,0.6673,0.0184,0,10.6072,0.6745
85524,0,0,44.92698,-73.13731,6.133154,,,,Vermont,3.3899,6.3278,7.4621,4.3621,1.4711,1.8506,19.0495,1.744,4.4047,1.0298,0.2665,14.8324,16.6468,15.6106,1.5521
85564,0,0,39.67055,-82.12363,4.316199,,,,Ohio,1.5284,7.5245,0.8927,0.1778,0.0613,1.1505,70.087,1.4012,0,0.1947,3.0149,9.8655,4.097,0.0044,0
85619,0,0,39.48248,-86.42817,4.616217,,,,Indiana,3.6465,4.3299,2.7751,1.2338,0.3479,0.2383,55.1884,0.1544,0.0179,0.6588,3.5458,2.8322,24.9986,0,0.0324
85659,0,0,46.59983,-94.08499,31.83522,,,,Minnesota,20.7472,5.3597,0.1566,0,0,0,34.3841,2.8877,0.0093,2.4701,1.0589,2.1942,4.6886,18.2845,7.759
85688,0,0,46.85332,-94.46691,7.88544,,,,Minnesota,14.7328,4.5906,0.6808,0.0793,0.0215,0.0083,44.8636,3.2686,0.0735,3.9966,2.7572,6.3993,0.5775,10.3066,7.6436
85706,0,0,45.96216,-94.3077,5.070088,,,,Minnesota,0.9323,2.5187,0.8606,0.1977,0.0934,0.0502,20.7358,0.7061,0.0433,0.4298,2.6682,32.6882,27.7216,1.5559,8.7983
85738,0,2,44.90698,-92.91008,30.31938,COLBY,,,Minnesota,2.2611,14.9025,18.0272,12.3934,2.5058,0.0927,6.9946,0.6674,0.0313,1.047,1.4438,11.4251,27.5687,0.096,0.5434
85752,0,0,45.8404,-95.60498,30.8464,,,,Minnesota,14.0153,4.9447,0.3145,0.0652,0.0082,0,10.6047,0.145,0.0221,0.0355,5.5749,9.9826,51.675,0.1491,2.463
85768,0,0,46.0176,-95.49742,32.39156,KIEHNE (PRIVATE),,16.8,Minnesota,12.7425,4.6174,0.1065,0.0726,0.0019,0.0155,10.8637,0.122,0.0145,0.0232,4.0654,14.0324,50.4866,0.1365,2.699
85794,0,0,46.31555,-92.86131,7.837518,,,,Minnesota,3.8459,5.9988,0.7354,0.2617,0.0579,0.0093,22.0634,7.3792,2.2524,5.9258,1.1245,12.7202,6.5211,23.5747,7.5297
85832,0,0,42.35531,-90.42618,5.971196,,,,Illinois,18.2664,3.9527,1.2311,0.4622,0.0456,0.0488,31.9366,0.1823,0.0203,0.6883,2.7689,24.9514,7.8932,4.8673,2.685
85879,0,0,44.15087,-95.83192,11.62193,,,,Minnesota,8.9657,4.3931,0.3273,0.0427,0,0.0464,0.0953,0,0,0,3.9644,1.2922,78.5574,0.0879,2.2277
85919,6,28,41.83435,-88.37907,34.51447,,,,Illinois,1.1531,10.623,14.7339,3.2977,0.3407,0.4922,8.1763,0,0,0.2787,5.8119,3.3683,51.4604,0.1546,0.1091
85993,0,0,36.09747,-90.53185,7.342076,,,,OUT_OF_COUNTY_STATE,4.1614,6.1281,2.0715,1.0061,0.4108,0.1243,2.2152,0.167,0.1515,0,0.0282,4.1799,75.3615,3.9478,0.0466
86011,0,0,46.70171,-95.74765,58.73339,FAIRY LAKE,,2.4,Minnesota,20.0691,4.9656,0.1525,0.0695,0.0221,0.0401,32.538,1.1709,0.0181,0.3551,4.8125,20.3928,14.0289,0.1083,1.2565
86026,0,0,47.93169,-97.00766,11.81931,,,,Minnesota,4.917,5.4012,3.3074,1.3174,0.3129,0.0045,0.303,0.0198,0,0,0.1434,0.138,77.1167,6.3326,0.6862
86044,0,0,47.81593,-91.3713,83.26095,,,,Minnesota,12.5316,0.1352,0,0,0,0,0.8569,46.6223,10.9986,1.387,0,0,0,26.064,1.4043
86065,2,7,43.99129,-97.17281,519.2975,,,,OUT_OF_COUNTY_STATE,11.3767,5.545,1.2486,1.0769,0.2707,0.0509,0.6158,9e-04,0,0.1452,12.267,5.7534,60.3323,0.0123,1.3042
86134,1,1,38.94503,-92.14659,6.727315,,,,Missouri,0.9381,3.5604,0.8368,0.418,0.0667,0.0373,23.8924,0.3607,0.7041,0.3834,0.6087,34.2168,31.6852,2.2216,0.07
86161,8,20,45.92623,-68.85689,5.500687,SANDY STREAM POND,,,Maine,0.4365,0.236,0,0,0,3.6699,10.2878,31.1984,29.9762,13.1437,0.3539,0,0,9.6743,1.0233
86199,0,0,43.85598,-71.53996,5.4404,LOWER HALL POND,0.6,1.7,New Hampshire,0.745,1.1971,0.4466,0.2299,0.0111,0.1713,32.3838,16.8275,41.1971,2.4385,0.4742,0.6776,0.3316,2.7115,0.157
86224,0,0,45.14442,-71.25326,7.884671,,,,New Hampshire,12.7659,1.8643,0.7999,0.0103,0,0.4439,25.2252,13.5125,32.5898,7.0777,1.5157,0,0,4.065,0.1299
86272,0,0,44.04948,-74.10358,7.099016,,,,New York,4.8469,0.0897,0,0,0,0,57.0099,22.9271,10.6455,0.197,0.0194,0,0,3.9004,0.3642
86304,0,0,41.26059,-73.96118,9.609445,,,,New York,32.4983,11.8067,6.4747,6.4992,1.9917,0.434,31.1522,3.3241,0.2593,0.1884,0.1389,1.1094,0.1586,1.5011,2.4633
86333,2,5,41.25699,-78.26027,10.12035,,,,Pennsylvania,0.1873,0.4758,0.0287,0.0109,0,0.0383,71.5112,4.2753,9.2547,9.6786,0.8969,0.2023,0.1422,3.0626,0.2352
86356,0,0,41.66964,-76.15378,8.633395,,,,Pennsylvania,0.8117,4.1703,0.1091,0.0411,0.0089,0.9458,21.6865,8.0412,14.2712,0.6937,0.3031,24.6786,21.2226,1.8684,1.1478
86387,0,0,46.46579,-87.27678,4.211098,,,,Michigan,1.3933,2.5668,0.6039,0.092,0.0039,0.0101,33.7131,7.9545,16.9469,1.3683,3.3726,1.8476,1.0855,28.5265,0.5151
86411,0,0,45.97913,-88.23521,4.830642,,,,Michigan,5.0711,1.9768,0.0716,0,0.0174,0.0239,59.8546,2.1873,10.4134,1.0502,2.3131,0.1953,0.1888,16.4131,0.2235
86436,0,1,42.28671,-84.29936,55.29687,,,,Michigan,1.8081,8.1066,3.8348,1.6891,0.7157,0.4524,18.4456,1.2367,0.6527,0.2045,0.577,24.4051,14.8966,22.2174,0.7577
86459,0,0,43.48817,-85.87578,9.058374,,,,Michigan,5.46,4.1378,2.7826,0.1979,0.0323,0.1267,42.0083,8.9752,3.8828,1.0945,5.6198,6.5859,11.3033,6.3094,1.4836
86492,0,0,45.14682,-84.03376,21.54756,,,,Michigan,6.2425,4.5668,1.0185,0.0235,0,0.0092,36.624,8.8997,7.2702,3.4846,2.8467,0,0.0335,26.5793,2.4016
86532,0,0,41.58977,-84.03485,4.692922,,,,Ohio,0.5579,7.1573,2.7594,1.3398,0.7031,0.0772,7.5944,0.0914,0,0.0159,1.0529,0.0973,77.9626,0.5277,0.0629
86566,50,79,43.8623,-74.45719,509.4875,,,,New York,10.9422,1.9425,0.1306,0.024,0,0.2424,47.2159,19.5992,12.706,3.0229,0.0073,0,0,3.4011,0.7659
86611,0,0,39.959,-80.38866,55.75233,,,,Pennsylvania,1.0614,5.5582,0.2175,0.3343,0.198,3.8497,68.8992,0.158,0,0.0238,2.9376,14.9964,1.7658,0,0
86681,0,0,39.45,-87.42954,5.754586,,,,Indiana,1.0739,6.3729,3.1625,0.9846,0.1395,0,41.0641,0,0,0,4.3067,4.5567,37.7989,0.5403,0
86722,0,0,46.73381,-94.02602,5.00502,,,,Minnesota,7.7956,3.4049,0.6646,0.0998,0.0169,0.0076,60.0345,1.9489,0.0237,4.6452,0.9859,1.6995,0.7939,11.7923,6.0868
86747,0,0,47.66901,-94.98541,21.60332,,,,Minnesota,9.1842,3.765,0.2179,0,0,0.1097,45.9324,10.5721,0,2.6015,1.1587,11.9471,2.7128,8.2337,3.5649
86780,0,0,47.36798,-93.17976,8.314621,,,,Minnesota,16.4901,4.1242,1.0408,0.5159,0.1107,0.9437,35.3043,2.4515,10.4235,11.374,1.144,0.6394,0.0693,12.4494,2.9192
86795,0,0,44.43021,-93.80122,93.26796,,,,Minnesota,0.4518,5.7552,2.0608,0.979,0.1897,0,8.8718,0.1289,0.0362,2.7531,0.8617,8.4909,65.4555,0.1506,3.8146
86818,0,0,46.04153,-95.46237,20.20683,,,,Minnesota,12.7425,4.6174,0.1065,0.0726,0.0019,0.0155,10.8637,0.122,0.0145,0.0232,4.0654,14.0324,50.4866,0.1365,2.699
86850,0,0,45.60401,-92.6242,10.47018,,,,Wisconsin,3.3135,4.1862,0.4596,0.0455,0,0,27.4078,0.647,0.2681,0.4348,2.7939,36.2293,16.7405,2.0589,5.4149
86879,0,0,43.07303,-91.17004,35.34765,,,,Wisconsin,18.6914,4.7294,5.0084,2.6668,0.6844,0.044,36.0471,0.1996,0,0.1524,0.8643,5.7808,11.4452,10.1872,3.4989
86900,0,0,44.34932,-90.0192,21.48885,,,,Wisconsin,3.9781,3.3123,1.1201,0.959,0.0521,0.0214,26.1835,5.9448,2.1426,0.7717,3.9616,1.8469,18.1055,18.2476,13.3529
86930,0,1,43.86641,-95.19621,26.55862,,,,Minnesota,4.0065,3.5813,0.0872,0.1526,0,0.0218,0.7613,0,0.0818,0.0472,10.7984,5.9961,70.7628,0.2326,3.4705
86978,0,0,41.53631,-88.68738,9.393489,,,,Illinois,1.0942,4.4834,3.4812,0.3474,0.0448,0.0133,9.7487,0,0,0,0.9962,2.7053,77.0117,0.0738,0
87013,0,0,38.19864,-89.78906,4.07614,,,,Illinois,2.8171,4.4642,0.9136,0.1157,0.0107,0.0632,20.8993,0,0,0,4.9985,30.2654,35.277,0.1443,0.031
87048,0,0,36.42099,-90.12813,5.724503,,,,Missouri,0.1084,7.0041,0.4796,0.233,0.034,0.0246,3.2895,0.0042,0.2681,0.0058,0.0806,6.5601,81.3251,0.5734,0.0094
87066,0,0,47.00084,-95.87057,6.436273,,,,Minnesota,10.5971,3.4402,0.0919,0.0045,0.0108,0.0838,46.8904,1.3179,0.0054,0.3837,1.4917,9.3783,19.2979,0.9954,6.0111
87083,0,0,47.9217,-94.54139,4.894832,,,,Minnesota,0.0257,2.7424,0.0561,0,0.0152,0,18.1228,1.9791,0.2186,1.0451,0.8218,24.3009,4.5626,30.6848,15.4248
87097,0,0,47.86576,-96.42927,6.189783,,,,Minnesota,4.3484,4.4181,0.6088,0.0851,0.0043,0,1.2468,0.0817,0,0.0232,1.1789,2.5401,70.6978,14.133,0.6337
87116,0,0,47.96913,-90.81702,22.90909,,,,Minnesota,13.09,0.7362,0,0,0,0.068,8.3947,33.1262,18.4225,4.0431,5.9184,0,0,15.1606,1.0402
87142,0,0,41.44694,-95.9242,12.50017,,,,OUT_OF_COUNTY_STATE,3.4698,3.5048,1.2679,0.4649,0.0072,0,17.186,0.0082,0,0.0289,17.7592,1.3226,46.1638,4.6872,4.1295
87220,0,0,46.22937,-67.86802,7.633643,,,,Maine,0.6612,2.1078,1.1205,0.1575,0.02,0.1176,9.312,8.2026,27.5033,3.7718,0.2063,4.7592,24.1708,17.4059,0.4837
87242,0,0,45.65019,-69.92203,4.462398,,,,Maine,19.9854,0.7105,0.3427,0.0668,0.0073,2.1691,12.8757,24.2922,20.2467,11.6143,0.7084,0,0,5.6715,1.3094
87266,0,0,43.10592,-72.10282,6.611319,,,,New Hampshire,5.3872,2.7057,0.6305,0.0423,0,0,38.5957,12.5862,30.6877,1.1137,0.0785,0.8564,0.0749,6.1554,1.0859
87293,0,1,41.5425,-72.60477,5.234521,,,,Connecticut,7.9686,9.3584,6.8466,4.214,1.0248,0.2618,53.8926,2.0213,2.6373,2.1839,0.3279,4.3962,0.1579,3.4253,1.2832
87318,0,0,41.51578,-71.69236,4.763541,,,,Rhode Island,1.2397,5.2228,2.4845,1.0592,0.152,0.7468,53.7688,11.4081,5.0503,1.2226,0.1639,3.6058,0.6426,12.3586,0.8743
87340,0,0,43.92675,-73.67945,9.589586,,,,New York,2.5668,0.4665,0.0524,0.0046,0,0.174,10.9754,63.7447,18.1461,0.1678,0.0893,0,0.097,3.5153,0
87373,12,25,40.8997,-72.46411,83.14867,,,,New York,56.8469,7.2742,5.2937,2.4531,0.3427,0.7423,6.8425,1.8786,0.6527,0.2229,0.3696,4.3311,8.6794,0.6552,3.4151
87394,33,66,41.52398,-74.5294,325.9031,,,,New York,1.522,3.7189,1.0486,0.5198,0.0849,0,58.0855,2.8605,19.9896,0.7644,0.1064,0.5311,0.5855,9.0639,1.1188
87414,0,0,41.6512,-77.10962,4.773361,,,,Pennsylvania,0.244,4.1003,2.1202,1.0681,0.066,1.5301,63.091,1.1861,18.5915,4.5804,0.084,0.6461,0.272,1.8461,0.574
87448,0,0,46.97914,-92.31534,6.418866,,,,Minnesota,2.4683,1.361,0.1445,0.1085,0.0078,0.0804,25.5241,5.3039,13.1448,10.4405,1.2557,1.0027,0.0791,35.3273,3.7514
87500,0,0,45.09191,-88.85734,5.149404,,,,Wisconsin,2.1247,3.7343,0.0038,0,0,0,46.9787,0.6303,3.1646,0.5454,2.0177,1.4731,5.8961,32.0499,1.3813
87526,4,7,42.21516,-85.8976,7.080324,,,,Michigan,4.141,7.6898,4.1619,1.6746,0.436,0.35,15.3788,0.5086,0.5253,0.2113,1.3363,7.628,43.4077,12.0646,0.4861
87551,0,0,46.00221,-85.65886,12.74648,,,,Michigan,2.179,1.3758,0.0661,0,0,0.1263,27.2531,6.7131,1.6063,0.9148,3.8587,0,0.2041,52.3449,3.358
87574,0,0,43.55382,-84.84892,5.43095,,,,Michigan,0.8956,5.6729,1.8238,0.1411,0.0279,1.1282,22.9335,2.4736,0.7863,0.8956,3.5281,16.3294,31.3235,11.4342,0.6064
87600,0,0,41.50509,-83.40524,6.040437,,,,Ohio,0.5226,4.0358,3.3477,1.3106,0.0948,0.1887,4.6392,0.0343,0,0,1.0826,1.01,82.653,0.0212,1.0594
87644,1,1,42.97661,-76.32377,11.8455,,,,New York,0.1893,6.0985,2.0202,0.4377,0.0301,0.274,23.9473,0.8753,1.4355,7.6365,0.4555,34.1162,18.3956,3.5459,0.5424
87669,0,0,41.83564,-79.96808,4.345751,,,,Pennsylvania,1.4515,5.3503,1.3261,0.4497,0.0499,0.1024,37.6455,6.4137,1.4685,1.8913,0.6177,19.8032,16.209,6.0264,1.1948
87705,0,0,40.2597,-82.92956,5.66902,,,,Ohio,4.1622,4.5419,1.7094,0.6957,0.1384,0.0178,23.6286,0.3198,0.0477,0.1665,0.3993,12.3558,51.6711,0.1403,0.0056
87766,2,2,37.90738,-86.78898,8.611878,,,,OUT_OF_COUNTY_STATE,0.4236,4.7547,0.7663,0.2032,0.0431,0.0121,53.3951,0.3083,0,0.1688,2.0235,21.7913,14.2899,0.6854,1.1349
87787,0,0,46.13323,-94.70848,8.318313,,,,Minnesota,8.5653,4.0681,0.1294,0,0,0,40.8042,1.4761,0.0484,4.5057,5.6034,10.5504,7.6139,4.924,11.711
87815,0,0,46.83125,-95.18363,4.932241,,,,Minnesota,1.1339,4.1726,0.1128,0.1173,0.0157,0.0568,36.2366,16.8839,0.009,2.4665,3.3218,17.4285,8.8547,2.1356,7.0544
87837,0,0,46.76723,-94.82896,17.06046,,,,Minnesota,1.4053,3.4097,0.0327,0.0091,0,0,43.9431,20.7342,0.0091,4.0833,6.1912,0.61,6.1949,7.2152,6.1622
87858,0,0,45.12874,-95.17538,14.74898,,,,Minnesota,0.5729,6.152,4.0108,2.0014,0.4646,0.0646,0.8274,0.0137,0,0.1252,1.0593,3.6739,77.0056,0.3563,3.6723
87883,0,1,43.83639,-93.86045,773.8922,MINNESOTA,,1,Minnesota,10.886,4.3103,0.591,0.3259,0.0487,0.0189,0.6789,0,0,0,2.9281,0.2921,73.3158,1.9421,4.662
87911,0,0,45.71985,-92.29352,4.442039,,,,Wisconsin,2.5579,4.7193,0.0906,0.0178,0,0,50.9868,1.7627,4.5143,0.3809,1.3439,24.1903,4.6562,2.2178,2.5616
87937,0,0,45.86917,-91.26937,4.089502,,,,Wisconsin,5.0618,2.4327,0,0,0,0,49.4879,3.8792,18.9167,4.2783,1.3811,0.0253,0,14.1675,0.3695
87984,0,0,42.74288,-88.93251,4.411984,,,,Wisconsin,0.2498,8.9778,16.3901,4.5049,2.6676,0.1209,5.3631,0.1888,0.036,0.4166,1.6655,5.7578,53.5323,0.0949,0.034
88017,0,0,41.2123,-87.01718,4.567076,,,,Indiana,3.1999,2.8635,2.5271,1.0896,1.2003,0.0704,21.6733,0.1984,0.0216,0.2401,4.2176,0.7303,56.4939,3.6211,1.8529
